Name,SnapShotDate,Checkin,Checkout,NumOfWeekendDays,Nights,RoomType,BedType,Breakfast,Review,Rating,Score,Cancellation,Sustainable,CenterDistance,Location,Stars,Taxes,PriceBdiscount,Price
Hyatt Herald Square New York,2023/3/1,2023/3/17,2023/3/18,0,1,King Room with City View,1 king bed,0,793 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,2.4 km from center,"NoMad, New York",4,$86 taxes and charges,No Discount,US$400
The Renwick,2023/3/1,2023/3/17,2023/3/18,0,1,Gallery King Accessible,1 king bed,0,"1,017 reviews",Very Good,8.2,Free cancellation,0,2 km from center,"Murray Hill, New York",4,$86 taxes and charges,No Discount,US$329
Park Terrace Hotel,2023/3/1,2023/3/17,2023/3/18,0,1,Classic Room,1 queen bed,0,"2,427 reviews",Excellent,8.7,0,0,1.7 km from center,"Manhattan, New York",4,$50 taxes and charges,No Discount,US$314
Pestana CR7 Times Square,2023/3/1,2023/3/17,2023/3/18,0,1,Comfort Room - Disability Access,1 queen bed,0,"1,354 reviews",Very Good,8.1,Free cancellation,0,1.6 km from center,"Hell's Kitchen, New York",4,$79 taxes and charges,No Discount,US$340
SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,2023/3/1,2023/3/17,2023/3/18,0,1,"Studio, 1 King",1 king bed,Breakfast included,52 reviews,Very Good,8.1,FREE cancellation • No prepayment needed,0,3.1 km from center,"Flatiron District, New York",3,$54 taxes and charges,No Discount,US$339
Courtyard by Marriott New York Manhattan/Central Park,2023/3/1,2023/3/17,2023/3/18,0,1,King or Queen Room with City View,1 queen bed,0,"3,307 reviews",Very Good,8.2,0,0,450 m from center,"Manhattan, New York",4,$73 taxes and charges,No Discount,US$474
Hilton Club The Quin New York,2023/3/1,2023/3/17,2023/3/18,0,1,Deluxe King Studio Plus,1 king bed,0,916 reviews,Very Good,8.4,FREE cancellation • No prepayment needed,0,0.5 km from center,"Manhattan, New York",5,$97 taxes and charges,No Discount,US$633
11 Howard,2023/3/1,2023/3/17,2023/3/18,0,1,Queen Room,1 queen bed,0,306 reviews,Good,7.3,Free cancellation,0,5.6 km from center,"SoHo, New York",5,$105 taxes and charges,No Discount,US$419
The Ludlow Hotel,2023/3/1,2023/3/17,2023/3/18,0,1,Queen Studio - High Floor,1 queen bed,0,901 reviews,Excellent,8.9,FREE cancellation • No prepayment needed,0,5.2 km from center,"Lower East Side, New York",4,$82 taxes and charges,No Discount,US$529
TownePlace Suites by Marriott New York Manhattan/Chelsea,2023/3/1,2023/3/17,2023/3/18,0,1,King Studio Balcony,1 king bed,Breakfast included,"2,253 reviews",Very Good,8.1,0,0,2.5 km from center,"Chelsea, New York",4,$66 taxes and charges,No Discount,US$427
The Marmara Park Avenue,2023/3/1,2023/3/17,2023/3/18,0,1,Deluxe Queen,1 queen bed,0,276 reviews,Good,7.8,FREE cancellation • No prepayment needed,0,2.5 km from center,"Manhattan, New York",5,$123 taxes and charges,No Discount,US$399
Shoreham Hotel,2023/3/1,2023/3/17,2023/3/18,0,1,Superior Queen Room,1 queen bed,0,"1,246 reviews",Good,7.3,Free cancellation,0,0.8 km from center,"Manhattan, New York",4,$64 taxes and charges,No Discount,US$329
The Marlton Hotel,2023/3/1,2023/3/17,2023/3/18,0,1,Petite Full Room,1 full bed,Breakfast included,643 reviews,Very Good,8.3,FREE cancellation • No prepayment needed,0,4.1 km from center,"Greenwich Village, New York",4,$58 taxes and charges,No Discount,US$369
Courtyard New York Manhattan/Upper East Side,2023/3/1,2023/3/17,2023/3/18,0,1,Queen Room with Two Queen Beds,2 queen beds,0,735 reviews,Good,7.8,FREE cancellation • No prepayment needed,0,3.3 km from center,"Upper East Side, New York",3,$62 taxes and charges,No Discount,US$399
Times Square EDITION New York,2023/3/1,2023/3/17,2023/3/18,0,1,Queen Room,1 queen bed,0,691 reviews,Very Good,8.5,0,0,1 km from center,"Manhattan, New York",5,$111 taxes and charges,No Discount,US$455
The Frederick Hotel Tribeca,2023/3/1,2023/3/17,2023/3/18,0,1,Standard Room,1 full bed,Breakfast included,"1,463 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,6.3 km from center,"Tribeca, New York",5,$83 taxes and charges,No Discount,US$329
"The Pierre, A Taj Hotel, New York",2023/3/1,2023/3/17,2023/3/18,0,1,Superior King Room Interior View,1 king bed,0,442 reviews,Very Good,8.4,FREE cancellation • No prepayment needed,0,0.9 km from center,"Upper East Side, New York",5,$150 taxes and charges,No Discount,US$725
Hotel Hugo,2023/3/1,2023/3/17,2023/3/18,0,1,Superior King Room,1 king bed,Breakfast included,478 reviews,Good,7.3,FREE cancellation • No prepayment needed,0,5.2 km from center,"SoHo, New York",4,$101 taxes and charges,No Discount,US$389
Arthouse Hotel,2023/3/1,2023/3/17,2023/3/18,0,1,Superior Queen,1 queen bed,0,919 reviews,Good,7.9,FREE cancellation • No prepayment needed,0,1.6 km from center,"Upper West Side, New York",4,$107 taxes and charges,No Discount,US$399
Pestana Park Avenue,2023/3/1,2023/3/17,2023/3/19,1,2,Superior Room,1 queen bed,0,850 reviews,Very Good,8.5,Free cancellation,0,1.9 km from center,"Murray Hill, New York",4,$151 taxes and charges,US$830,US$664
Margaritaville Resort Times Square,2023/3/1,2023/3/17,2023/3/19,1,2,Superior King Room,1 king bed,0,"1,355 reviews",Excellent,8.8,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",4,$259 taxes and charges,No Discount,US$814
The Cloud One New York-Downtown,2023/3/1,2023/3/17,2023/3/19,1,2,King Room with City View,1 king bed,0,508 reviews,Very Good,8.2,FREE cancellation • No prepayment needed,0,7 km from center,"Wall Street - Financial District, New York",4,$89 taxes and charges,No Discount,US$558
Pod Times Square,2023/3/1,2023/3/17,2023/3/19,1,2,Standard Bunk Bed Room,2 twin beds,0,"12,746 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.4 km from center,"Hell's Kitchen, New York",4,$165 taxes and charges,No Discount,US$758
Hyatt House New York/Chelsea,2023/3/1,2023/3/17,2023/3/19,1,2,Den Guestroom with King Bed,1 king bed,Breakfast included,552 reviews,Very Good,8.1,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",3,$108 taxes and charges,No Discount,US$658
"InterContinental New York Barclay Hotel, an IHG Hotel",2023/3/1,2023/3/17,2023/3/19,1,2,Classic Double Room,,0,897 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,1.5 km from center,"Midtown East, New York",5,$198 taxes and charges,No Discount,US$588
M Social Hotel Times Square New York,2023/3/1,2023/3/17,2023/3/19,1,2,Social City View King,1 king bed,0,"5,510 reviews",Very Good,8.4,FREE cancellation • No prepayment needed,0,0.6 km from center,"Manhattan, New York",4,$206 taxes and charges,US$868,US$807
The Fifty Sonesta Select New York,2023/3/1,2023/3/17,2023/3/19,1,2,King Room,1 queen bed,0,751 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,1.6 km from center,"Midtown East, New York",4,$180 taxes and charges,US$594,US$475
Hyatt Place NYC Chelsea,2023/3/1,2023/3/17,2023/3/19,1,2,King Room,1 king bed,Breakfast included,"6,328 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.8 km from center,"Chelsea, New York",4,$113 taxes and charges,No Discount,US$718
Royalton Park Avenue,2023/3/1,2023/3/17,2023/3/19,1,2,Superior Queen Room,1 queen bed,0,960 reviews,Very Good,8.2,FREE cancellation • No prepayment needed,0,2.7 km from center,"NoMad, New York",5,$187 taxes and charges,No Discount,US$601
Fairfield Inn by Marriott New York Manhattan/Financial District,2023/3/1,2023/3/17,2023/3/19,1,2,Queen Room,1 queen bed,Breakfast included,"2,269 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,7.2 km from center,"Wall Street - Financial District, New York",3,$89 taxes and charges,No Discount,US$558
Sofitel New York,2023/3/1,2023/3/17,2023/3/19,1,2,Superior King Room,1 king bed,0,521 reviews,Good,7.5,Free cancellation,0,1.4 km from center,"Manhattan, New York",4,$178 taxes and charges,No Discount,US$709
"Holiday Inn Express - Times Square South, an IHG Hotel",2023/3/1,2023/3/17,2023/3/19,1,2,Room Selected at Check-In,1 king bed,Breakfast included,"3,304 reviews",Good,7.7,Free cancellation,0,2 km from center,"Manhattan, New York",3,$111 taxes and charges,No Discount,US$704
CIVILIAN Hotel,2023/3/1,2023/3/17,2023/3/19,1,2,Double Room,1 queen bed,0,"1,154 reviews",Very Good,8.5,Free cancellation,0,0.9 km from center,"Hell's Kitchen, New York",4,$115 taxes and charges,No Discount,US$730
Executive Hotel Le Soleil New York,2023/3/1,2023/3/17,2023/3/19,1,2,Executive Queen Suite with Sofa Bed,"Private suite
2 beds (1 sofa bed, 1 queen)",0,"2,463 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,2 km from center,"Manhattan, New York",4,$142 taxes and charges,No Discount,US$658
"Holiday Inn Express New York City Chelsea, an IHG Hotel",2023/3/1,2023/3/17,2023/3/19,1,2,Queen Room - Disability Access Tub,1 queen bed,Breakfast included,"3,023 reviews",Good,7.9,Free cancellation,0,2.4 km from center,"Chelsea, New York",3,$136 taxes and charges,No Discount,US$644
citizenM New York Bowery,2023/3/1,2023/3/17,2023/3/19,1,2,King Room,1 king bed,0,"2,207 reviews",Excellent,8.8,FREE cancellation • No prepayment needed,0,5.4 km from center,"Lower East Side, New York",4,$104 taxes and charges,No Discount,US$658
Hilton Garden Inn Times Square,2023/3/1,2023/3/17,2023/3/19,1,2,King Room,1 king bed,0,"2,191 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,0.9 km from center,"Manhattan, New York",3,$108 taxes and charges,No Discount,US$684
The Benjamin Royal Sonesta New York,2023/3/1,2023/3/17,2023/3/19,1,2,Queen Room,1 queen bed,0,590 reviews,Good,7.6,FREE cancellation • No prepayment needed,0,1.5 km from center,"Midtown East, New York",5,$183 taxes and charges,US$640,US$512
"Park South Hotel, part of JdV by Hyatt",2023/3/1,2023/3/17,2023/3/19,1,2,Queen Room,1 queen bed,0,184 reviews,Very Good,8.5,FREE cancellation • No prepayment needed,0,2.8 km from center,"NoMad, New York",4,$158 taxes and charges,No Discount,US$560
Moxy NYC East Village,2023/3/1,2023/3/17,2023/3/19,1,2,"Guest room, 1 Queen",1 queen bed,0,"1,699 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,4.1 km from center,"East Village, New York",4,$186 taxes and charges,No Discount,US$748
HGU New York,2023/3/1,2023/3/17,2023/3/19,1,2,King Standard,1 king bed,Breakfast included,"1,537 reviews",Good,7.4,FREE cancellation • No prepayment needed,0,2.4 km from center,"Manhattan, New York",4,$103 taxes and charges,No Discount,US$650
"The New Yorker, A Wyndham Hotel",2023/3/1,2023/3/17,2023/3/19,1,2,Standard Queen Room with View,1 queen bed,0,"8,912 reviews",Good,7.7,FREE cancellation • No prepayment needed,0,2 km from center,"Hell's Kitchen, New York",4,$182 taxes and charges,No Discount,US$738
citizenM New York Times Square,2023/3/1,2023/3/17,2023/3/19,1,2,King Room,1 king bed,0,"2,787 reviews",Excellent,8.7,Free cancellation,0,0.8 km from center,"Manhattan, New York",4,$122 taxes and charges,No Discount,US$778
Soho Grand Hotel,2023/3/1,2023/3/17,2023/3/19,1,2,Soho King Room,1 king bed,0,"1,215 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,5.5 km from center,"SoHo, New York",4,$229 taxes and charges,No Discount,US$958
"The New Yorker, A Wyndham Hotel",2023/3/1,2023/3/17,2023/3/19,1,2,Standard Queen Room with View,1 queen bed,0,"8,912 reviews",Good,7.7,FREE cancellation • No prepayment needed,0,2 km from center,"Hell's Kitchen, New York",4,$182 taxes and charges,No Discount,US$738
Millennium Downtown New York,2023/3/1,2023/3/17,2023/3/19,1,2,Superior King Room,1 king bed,0,"3,596 reviews",Good,7.4,FREE cancellation • No prepayment needed,0,6.8 km from center,"Wall Street - Financial District, New York",4,$167 taxes and charges,No Discount,US$538
Hotel Belleclaire Central Park,2023/3/1,2023/3/17,2023/3/19,1,2,Deluxe 1 King,1 king bed,Breakfast included,"2,303 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.6 km from center,"Upper West Side, New York",4,$171 taxes and charges,No Discount,US$788
Warwick New York,2023/3/1,2023/3/17,2023/3/19,1,2,Premier King Bed,1 king bed,0,"4,409 reviews",Good,7.8,Free cancellation,0,0.7 km from center,"Manhattan, New York",4,$200 taxes and charges,No Discount,US$860
Sixty LES,2023/3/1,2023/3/17,2023/3/19,1,2,Queen Studio,1 queen bed,0,"1,051 reviews",Good,7.2,FREE cancellation • No prepayment needed,0,5.2 km from center,"Lower East Side, New York",4,$179 taxes and charges,US$688,US$619
West Side YMCA,2023/3/1,2023/3/17,2023/3/19,1,2,Bunk Bed Room with Shared Bathroom,1 bunk bed,0,"7,454 reviews",Review score,6.6,0,0,350 m from center,"Upper West Side, New York",3,$20 taxes and charges,US$245,US$208
Hilton Garden Inn New York/Midtown Park Avenue,2023/3/1,2023/3/17,2023/3/19,1,2,King Room,1 king bed,0,832 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,2.4 km from center,"Manhattan, New York",3,$102 taxes and charges,No Discount,US$647
Hilton Club The Quin New York,2023/3/1,2023/3/17,2023/3/19,1,2,Deluxe King Studio Plus,1 king bed,0,916 reviews,Very Good,8.4,FREE cancellation • No prepayment needed,0,0.5 km from center,"Manhattan, New York",5,$177 taxes and charges,No Discount,"US$1,150"
The Evelyn NoMad,2023/3/1,2023/3/17,2023/3/19,1,2,Deluxe Queen Room,1 queen bed,Breakfast included,"2,612 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,2.7 km from center,"NoMad, New York",5,$169 taxes and charges,No Discount,US$680
Hotel Edison Times Square,2023/3/1,2023/3/17,2023/3/19,1,2,Accessible Queen Guest Room,1 queen bed,Breakfast included,"11,163 reviews",Good,7.3,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$201 taxes and charges,No Discount,US$774
The Belvedere Hotel,2023/3/1,2023/3/17,2023/3/19,1,2,Executive King Room,1 king bed,0,"3,634 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,0.9 km from center,"Hell's Kitchen, New York",4,$166 taxes and charges,No Discount,US$738
Hilton Garden Inn West 35th Street,2023/3/1,2023/3/17,2023/3/19,1,2,King Room,1 king bed,0,"2,504 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,2 km from center,"Manhattan, New York",3,$96 taxes and charges,No Discount,US$607
The Pearl Hotel,2023/3/1,2023/3/17,2023/3/19,1,2,Deluxe Queen Room,1 queen bed,Breakfast included,951 reviews,Excellent,8.6,FREE cancellation • No prepayment needed,0,0.8 km from center,"Manhattan, New York",4,$216 taxes and charges,No Discount,US$920
Lotte New York Palace,2023/3/1,2023/3/17,2023/3/19,1,,,,0,330 reviews,Very Good,8.1,0,0,1.3 km from center,"Midtown East, New York",5,$170 taxes and charges,No Discount,
Courtyard by Marriott New York World Trade Center Area,2023/3/1,2023/3/17,2023/3/19,1,2,King Room,1 king bed,0,"2,475 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,7.2 km from center,"Wall Street - Financial District, New York",3,$79 taxes and charges,US$558,US$491
"Le Meridien New York, Central Park by Marriott",2023/3/1,2023/3/17,2023/3/19,1,2,"Guest Room, 1 King, Cozy King",1 king bed,0,439 reviews,Good,7.2,FREE cancellation • No prepayment needed,0,500 m from center,"Manhattan, New York",5,$165 taxes and charges,"US$1,832",US$898
"Hotel Indigo NYC Financial District, an IHG Hotel",2023/3/1,2023/3/17,2023/3/19,1,2,King Room with Mobility Accessible Transfer Shower,1 king bed,0,62 reviews,Wonderful,9.0,Free cancellation,0,7.2 km from center,"Wall Street - Financial District, New York",3,$90 taxes and charges,No Discount,US$565
Park Lane New York,2023/3/1,2023/3/17,2023/3/19,1,2,Park Lane King,1 king bed,0,"1,633 reviews",Very Good,8.4,FREE cancellation • No prepayment needed,0,0.6 km from center,"Manhattan, New York",5,$248 taxes and charges,"US$1,028",US$874
Walker Hotel Greenwich Village,2023/3/1,2023/3/17,2023/3/19,1,2,Queen Room (The Grove),1 queen bed,0,827 reviews,Very Good,8.4,FREE cancellation • No prepayment needed,0,3.7 km from center,"Greenwich Village, New York",4,$141 taxes and charges,No Discount,US$910
The Moore,2023/3/1,2023/3/17,2023/3/19,1,2,Interior Queen,1 queen bed,0,847 reviews,Very Good,8.5,Free cancellation,0,3 km from center,"Chelsea, New York",4,$126 taxes and charges,No Discount,US$810
Pod 39,2023/3/1,2023/3/17,2023/3/19,1,2,Bunk Bed Room,1 bunk bed,0,"5,961 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,2.1 km from center,"Murray Hill, New York",3,$138 taxes and charges,No Discount,US$578
SpringHill Suites by Marriott New York Manhattan/Times Square South,2023/3/1,2023/3/17,2023/3/19,1,2,1 Queen Bed,1 queen bed,Breakfast included,"4,087 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.9 km from center,"Hell's Kitchen, New York",4,$134 taxes and charges,No Discount,US$858
Dream Downtown,2023/3/1,2023/3/17,2023/3/19,1,2,King Room,1 king bed,0,650 reviews,Good,7.2,FREE cancellation • No prepayment needed,0,3.4 km from center,"Chelsea, New York",4,$189 taxes and charges,No Discount,US$458
33 Seaport Hotel New York,2023/3/1,2023/3/17,2023/3/19,1,,Superior Courtyard King,1 king bed,0,288 reviews,Excellent,8.7,Free cancellation,0,6.9 km from center,"Wall Street - Financial District, New York",5,$118 taxes and charges,No Discount,
Ace Hotel New York,2023/3/1,2023/3/17,2023/3/19,1,2,Single Room,1 full bed,0,"1,019 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.5 km from center,"NoMad, New York",4,$169 taxes and charges,No Discount,US$556
Hyatt Centric Times Square New York,2023/3/1,2023/3/17,2023/3/19,1,2,King Room - Disability Access with Shower,1 king bed,0,650 reviews,Very Good,8.4,FREE cancellation • No prepayment needed,0,1.2 km from center,"Manhattan, New York",4,$217 taxes and charges,No Discount,US$888
33 Seaport Hotel New York,2023/3/1,2023/3/17,2023/3/19,1,,Superior Courtyard King,1 king bed,0,288 reviews,Excellent,8.7,Free cancellation,0,6.9 km from center,"Wall Street - Financial District, New York",5,$118 taxes and charges,No Discount,
Hotel Lucerne,2023/3/1,2023/3/17,2023/3/19,1,2,Deluxe Double Room,2 full beds,0,"1,012 reviews",Very Good,8.5,Free cancellation,0,1.7 km from center,"Upper West Side, New York",4,$157 taxes and charges,No Discount,"US$1,018"
The Pearl Hotel,2023/3/1,2023/3/17,2023/3/19,1,2,Deluxe Queen Room,1 queen bed,Breakfast included,951 reviews,Excellent,8.6,FREE cancellation • No prepayment needed,0,0.8 km from center,"Manhattan, New York",4,$216 taxes and charges,No Discount,US$920
Four Points by Sheraton Midtown - Times Square,2023/3/1,2023/3/17,2023/3/19,1,2,King Room,1 king bed,0,"1,955 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$120 taxes and charges,US$898,US$763
