Name,SnapShotDate,Checkin,Checkout,NumOfWeekendDays,Nights,RoomType,BedType,Breakfast,Review,Rating,Score,Cancellation,Sustainable,CenterDistance,Location,Stars,Taxes,PriceBdiscount,Price
Hilton Garden Inn New York/Midtown Park Avenue,2023/2/27,2023/3/7,2023/3/12,1,5,King Room,1 king bed,0,830 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,2.4 km from center,"Manhattan, New York",3,$194 taxes and charges,No Discount,"US$1,194"
Hampton Inn Manhattan-35th St Empire State Bldg,2023/2/27,2023/3/7,2023/3/12,1,5,King Room,1 king bed,Breakfast included,"3,390 reviews",Very Good,8.3,0,0,2 km from center,"Manhattan, New York",4,$207 taxes and charges,No Discount,"US$1,284"
DoubleTree by Hilton New York Times Square South,2023/2/27,2023/3/7,2023/3/12,1,5,King Room,1 king bed,0,"4,373 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,1.8 km from center,"Hell's Kitchen, New York",4,$174 taxes and charges,No Discount,"US$1,060"
Moxy NYC Downtown,2023/2/27,2023/3/7,2023/3/12,1,5,Queen Room,1 queen bed,0,459 reviews,Very Good,8.2,0,0,6.7 km from center,"Wall Street - Financial District, New York",4,$312 taxes and charges,No Discount,"US$1,152"
"Club Quarters Hotel Grand Central, New York",2023/2/27,2023/3/7,2023/3/12,1,5,Mobility Accessible Standard Room,1 queen bed,0,"2,266 reviews",Very Good,8.0,0,0,1.8 km from center,"Midtown East, New York",4,$221 taxes and charges,No Discount,"US$1,378"
Hyatt Grand Central New York,2023/2/27,2023/3/7,2023/3/12,1,5,King Room - Disability Access with Tub,1 king bed,0,"1,215 reviews",Good,7.3,0,0,1.9 km from center,"Midtown East, New York",4,$429 taxes and charges,No Discount,"US$1,220"
DoubleTree by Hilton New York Downtown,2023/2/27,2023/3/7,2023/3/12,1,5,King Room,1 king bed,0,"3,404 reviews",Good,7.2,FREE cancellation • No prepayment needed,0,7.6 km from center,"Wall Street - Financial District, New York",4,$162 taxes and charges,No Discount,US$980
HGU New York,2023/2/27,2023/3/7,2023/3/12,1,,King Deluxe,1 queen bed,0,"1,537 reviews",Good,7.4,Free cancellation,0,2.4 km from center,"Manhattan, New York",4,$168 taxes and charges,No Discount,
Four Points by Sheraton Manhattan SoHo Village,2023/2/27,2023/3/7,2023/3/12,1,5,"Guest Room, 1 King",1 king bed,0,769 reviews,Good,7.6,FREE cancellation • No prepayment needed,0,5 km from center,"SoHo, New York",3,$200 taxes and charges,"US$1,455","US$1,237"
MADE Hotel,2023/2/27,2023/3/7,2023/3/12,1,5,Superior King Room,1 king bed,0,"1,039 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,2.5 km from center,"NoMad, New York",4,$434 taxes and charges,No Discount,"US$1,849"
NH Collection New York Madison Avenue,2023/2/27,2023/3/7,2023/3/12,1,5,Deluxe Double or Twin Room with View,Beds: 1 double or 2 twins,0,"1,163 reviews",Very Good,8.2,0,0,2 km from center,"Murray Hill, New York",4,$418 taxes and charges,No Discount,"US$1,529"
NoMo SoHo,2023/2/27,2023/3/7,2023/3/12,1,5,Classic Queen,1 queen bed,0,530 reviews,Good,7.2,0,0,5.6 km from center,"SoHo, New York",4,$422 taxes and charges,"US$1,256","US$1,067"
The Manhattan at Times Square,2023/2/27,2023/3/7,2023/3/12,1,5,Run of House,1 full bed,0,"4,005 reviews",Review score,5.6,Free cancellation,0,0.7 km from center,"Manhattan, New York",4,$346 taxes and charges,"US$1,135",US$851
Courtyard by Marriott New York Manhattan/Chelsea,2023/2/27,2023/3/7,2023/3/12,1,5,King Room,1 king bed,0,723 reviews,Very Good,8.4,FREE cancellation • No prepayment needed,0,2.4 km from center,"Chelsea, New York",4,$213 taxes and charges,No Discount,"US$1,326"
Aliz Hotel Times Square,2023/2/27,2023/3/7,2023/3/12,1,5,Deluxe Double or Twin Room,2 full beds,0,"3,585 reviews",Good,7.8,0,0,1.6 km from center,"Hell's Kitchen, New York",4,$387 taxes and charges,"US$1,571","US$1,335"
Hilton Garden Inn New York Times Square South,2023/2/27,2023/3/7,2023/3/12,1,5,King Room,1 king bed,0,"2,649 reviews",Very Good,8.1,0,0,1.8 km from center,"Hell's Kitchen, New York",3,$198 taxes and charges,No Discount,"US$1,226"
"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",2023/2/27,2023/3/7,2023/3/12,1,5,Queen Room - Non-Smoking,1 queen bed,0,534 reviews,Excellent,8.7,0,0,1.5 km from center,"Midtown East, New York",3,$283 taxes and charges,No Discount,"US$1,026"
Hilton Garden Inn West 35th Street,2023/2/27,2023/3/7,2023/3/12,1,5,King Room,1 king bed,0,"2,508 reviews",Very Good,8.3,0,0,2 km from center,"Manhattan, New York",3,$189 taxes and charges,No Discount,"US$1,164"
Hilton Club The Central at 5th New York,2023/2/27,2023/3/7,2023/3/12,1,5,Standard King Studio,"Entire studio • 1 bathroom • 25m²
1 king bed",0,53 reviews,Very Good,8.5,0,0,1.3 km from center,"Midtown East, New York",4,$230 taxes and charges,No Discount,"US$1,441"
"The Jewel Hotel, New York",2023/2/27,2023/3/7,2023/3/12,1,5,Mobility Accessible Room,1 queen bed,0,"1,612 reviews",Excellent,8.6,0,0,1 km from center,"Manhattan, New York",4,$213 taxes and charges,No Discount,"US$1,328"
Arlo SoHo,2023/2/27,2023/3/7,2023/3/12,1,5,Twin Room with two single beds,2 twin beds,0,"2,416 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,5.3 km from center,"SoHo, New York",4,$382 taxes and charges,"US$1,698","US$1,613"
Grayson Hotel,2023/2/27,2023/3/7,2023/3/12,1,5,King Room,1 king bed,0,46 reviews,Very Good,8.1,0,0,1.8 km from center,"Manhattan, New York",4,$346 taxes and charges,No Discount,"US$1,177"
Royalton New York,2023/2/27,2023/3/8,2023/3/9,0,1,Deluxe Room,1 king bed,0,"1,367 reviews",Good,7.6,0,0,1.4 km from center,"Manhattan, New York",4,$94 taxes and charges,No Discount,US$341
Margaritaville Resort Times Square,2023/2/27,2023/3/8,2023/3/9,0,,Standard King Room,1 king bed,0,"1,347 reviews",Excellent,8.7,0,0,1.5 km from center,"Manhattan, New York",4,$92 taxes and charges,No Discount,
The Herald 8 by LuxUrban,2023/2/27,2023/3/8,2023/3/9,0,1,King Room,1 king bed,0,"2,108 reviews",Good,7.7,Free cancellation,0,2 km from center,"Manhattan, New York",,$34 taxes and charges,No Discount,US$208
Pod Times Square,2023/2/27,2023/3/8,2023/3/9,0,1,Standard Bunk Bed Room,2 twin beds,0,"12,733 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.4 km from center,"Hell's Kitchen, New York",4,$48 taxes and charges,No Discount,US$149
The Cloud One New York-Downtown,2023/2/27,2023/3/8,2023/3/9,0,1,Standard King Room,1 king bed,0,503 reviews,Very Good,8.2,FREE cancellation • No prepayment needed,0,7 km from center,"Wall Street - Financial District, New York",4,$30 taxes and charges,No Discount,US$179
Riu Plaza Manhattan Times Square,2023/2/27,2023/3/8,2023/3/9,0,1,Deluxe Family King,"2 beds (1 king, 1 sofa bed)",0,"6,345 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$81 taxes and charges,US$414,US$298
West Side YMCA,2023/2/27,2023/3/8,2023/3/9,0,1,Bunk Bed Room with Shared Bathroom,1 bunk bed,0,"7,449 reviews",Review score,6.6,0,0,350 m from center,"Upper West Side, New York",3,$10 taxes and charges,US$109,US$93
Hilton Garden Inn New York Central Park South-Midtown West,2023/2/27,2023/3/8,2023/3/9,0,1,King Room - Hearing Accessible,1 king bed,0,"5,414 reviews",Good,7.1,0,0,450 m from center,"Manhattan, New York",4,$32 taxes and charges,No Discount,US$191
Hampton Inn Manhattan Times Square North,2023/2/27,2023/3/8,2023/3/9,0,1,Queen Room,1 queen bed,Breakfast included,"2,627 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,0.6 km from center,"Hell's Kitchen, New York",3,$28 taxes and charges,No Discount,US$168
Empire Hotel,2023/2/27,2023/3/8,2023/3/9,0,1,Standard Queen Room,1 queen bed,0,"2,488 reviews",Review score,6.8,0,0,400 m from center,"Upper West Side, New York",4,$50 taxes and charges,US$209,US$157
Courtyard by Marriott New York Manhattan/Central Park,2023/2/27,2023/3/8,2023/3/9,0,1,King or Queen Room with City View,1 queen bed,0,"3,277 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,450 m from center,"Manhattan, New York",4,$51 taxes and charges,No Discount,US$319
Hyatt Place New York/Midtown-South,2023/2/27,2023/3/8,2023/3/9,0,1,King Room,1 king bed,Breakfast included,"2,168 reviews",Very Good,8.1,Free cancellation,0,2 km from center,"Manhattan, New York",4,$35 taxes and charges,No Discount,US$214
Ink 48 Hotel,2023/2/27,2023/3/8,2023/3/9,0,1,Deluxe Queen Room with Two Queen Beds,2 queen beds,0,"1,307 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,1.2 km from center,"Hell's Kitchen, New York",4,$70 taxes and charges,US$237,US$142
