Name,SnapShotDate,Checkin,Checkout,NumOfWeekendDays,Nights,RoomType,BedType,Breakfast,Review,Rating,Score,Cancellation,Sustainable,CenterDistance,Location,Stars,Taxes,PriceBdiscount,Price
Hampton Inn Manhattan Chelsea,2023/3/3,2023/3/8,2023/3/10,0,2,King Room,1 king bed,Breakfast included,"1,433 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,2.9 km from center,"Chelsea, New York",3,$74 taxes and charges,No Discount,US$455
Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,2023/3/3,2023/3/8,2023/3/10,0,2,2 Queen Beds,2 queen beds,Breakfast included,"5,188 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.9 km from center,"Hell's Kitchen, New York",4,$91 taxes and charges,No Discount,US$568
Michelangelo Hotel,2023/3/3,2023/3/8,2023/3/10,0,2,Executive King Room,1 king bed,0,684 reviews,Very Good,8.5,FREE cancellation • No prepayment needed,0,0.7 km from center,"Manhattan, New York",4,$219 taxes and charges,No Discount,US$778
"Club Quarters Hotel Times Square, New York",2023/3/3,2023/3/8,2023/3/10,0,2,Small Single Room,1 full bed,0,"2,515 reviews",Good,7.8,0,0,1.3 km from center,"Manhattan, New York",4,$67 taxes and charges,No Discount,US$409
Residence Inn by Marriott New York Manhattan/Times Square,2023/3/3,2023/3/8,2023/3/10,0,2,Double Room with Two Double Beds,2 full beds,Breakfast included,"3,081 reviews",Very Good,8.1,0,0,1.7 km from center,"Manhattan, New York",4,$92 taxes and charges,No Discount,US$551
Warwick New York,2023/3/3,2023/3/8,2023/3/10,0,2,Premier King Bed,1 king bed,0,"4,402 reviews",Good,7.8,Free cancellation,0,0.7 km from center,"Manhattan, New York",4,$146 taxes and charges,No Discount,US$490
"Staypineapple, An Artful Hotel, Midtown New York",2023/3/3,2023/3/8,2023/3/10,0,2,Fashionista King,1 king bed,0,715 reviews,Excellent,8.7,FREE cancellation • No prepayment needed,0,1.8 km from center,"Hell's Kitchen, New York",4,$116 taxes and charges,US$391,US$352
Ink 48 Hotel,2023/3/3,2023/3/8,2023/3/10,0,2,King Room,1 king bed,0,"1,312 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,1.2 km from center,"Hell's Kitchen, New York",4,$150 taxes and charges,US$578,US$347
Moxy NYC East Village,2023/3/3,2023/3/8,2023/3/10,0,2,"Guest room, 1 Queen",1 queen bed,0,"1,692 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,4.1 km from center,"East Village, New York",4,$177 taxes and charges,No Discount,US$688
The Allen Hotel,2023/3/3,2023/3/8,2023/3/10,0,2,Deluxe Double Room,2 full beds,0,"1,390 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,5.6 km from center,"Lower East Side, New York",4,$110 taxes and charges,US$363,US$308
Hilton Garden Inn New York Times Square North,2023/3/3,2023/3/8,2023/3/10,0,2,King Room,1 king bed,0,"2,390 reviews",Good,7.7,FREE cancellation • No prepayment needed,0,1.3 km from center,"Manhattan, New York",4,$79 taxes and charges,No Discount,US$489
Hotel 57,2023/3/3,2023/3/8,2023/3/10,0,2,Standard Double Room,1 full bed,0,503 reviews,Good,7.8,0,0,1.3 km from center,"Midtown East, New York",4,$169 taxes and charges,US$498,US$473
"The Bernic Hotel New York City,Tapestry Collection by Hilton",2023/3/3,2023/3/8,2023/3/10,0,2,Queen Room,1 queen bed,0,"1,199 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.7 km from center,"Midtown East, New York",4,$90 taxes and charges,No Discount,US$565
The Manhattan at Times Square,2023/3/3,2023/3/8,2023/3/10,0,2,Run of House,1 full bed,0,"4,013 reviews",Review score,5.6,Free cancellation,0,0.7 km from center,"Manhattan, New York",4,$119 taxes and charges,US$258,US$206
Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,2023/3/3,2023/3/8,2023/3/10,0,2,King Room,1 king bed,Breakfast included,"4,598 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$77 taxes and charges,No Discount,US$475
Hilton Club The Quin New York,2023/3/3,2023/3/8,2023/3/10,0,2,Deluxe King Studio,1 king bed,0,920 reviews,Very Good,8.4,FREE cancellation • No prepayment needed,0,0.5 km from center,"Manhattan, New York",5,$131 taxes and charges,No Discount,US$843
MADE Hotel,2023/3/3,2023/3/8,2023/3/10,0,2,Studio,"Entire studio • 1 bathroom • 18m²
1 king bed",0,"1,032 reviews",Excellent,8.6,0,0,2.5 km from center,"NoMad, New York",4,$162 taxes and charges,No Discount,US$663
The Tuscany Powered by LuxUrban,2023/3/3,2023/3/8,2023/3/10,0,2,Deluxe Studio,1 king bed,0,47 reviews,Good,7.8,Free cancellation,0,2.1 km from center,"Murray Hill, New York",4,$56 taxes and charges,No Discount,US$332
TRYP by Wyndham New York City Times Square - Midtown,2023/3/3,2023/3/8,2023/3/10,0,2,King Room,Multiple bed types,0,"2,272 reviews",Review score,6.9,Free cancellation,0,1.9 km from center,"Hell's Kitchen, New York",4,$131 taxes and charges,No Discount,US$502
Ink 48 Hotel,2023/3/3,2023/3/8,2023/3/11,0,3,King Room,1 king bed,0,"1,312 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,1.2 km from center,"Hell's Kitchen, New York",4,$224 taxes and charges,US$857,US$514
The Knickerbocker,2023/3/3,2023/3/8,2023/3/11,0,3,Deluxe Room with One King Bed,1 king bed,0,"1,330 reviews",Very Good,8.4,0,0,1.4 km from center,"Manhattan, New York",5,$328 taxes and charges,"US$1,300","US$1,105"
Margaritaville Resort Times Square,2023/3/3,2023/3/8,2023/3/11,0,3,King Room - Disability Access,1 king bed,0,"1,361 reviews",Excellent,8.8,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",4,$307 taxes and charges,No Discount,US$672
Riu Plaza Manhattan Times Square,2023/3/3,2023/3/8,2023/3/11,0,3,Deluxe King,1 king bed,0,"6,409 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$217 taxes and charges,"US$1,007",US$725
citizenM New York Times Square,2023/3/3,2023/3/8,2023/3/11,0,3,King Room,1 king bed,0,"2,777 reviews",Excellent,8.7,Free cancellation,0,0.8 km from center,"Manhattan, New York",4,$107 taxes and charges,No Discount,US$657
Archer Hotel New York,2023/3/3,2023/3/8,2023/3/11,0,3,Classic King Guest Room,1 king bed,0,716 reviews,Excellent,8.7,0,0,1.8 km from center,"Manhattan, New York",4,$133 taxes and charges,No Discount,US$829
Hyatt Place New York City/Times Square,2023/3/3,2023/3/8,2023/3/11,0,3,King Room,1 king bed,Breakfast included,"14,986 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.7 km from center,"Hell's Kitchen, New York",4,$103 taxes and charges,No Discount,US$627
The Belvedere Hotel,2023/3/3,2023/3/8,2023/3/11,0,3,Standard Room with Two Double Beds,2 full beds,0,"3,636 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,0.9 km from center,"Hell's Kitchen, New York",4,$161 taxes and charges,US$567,US$510
The Herald 8 by LuxUrban,2023/3/3,2023/3/8,2023/3/11,0,3,King Room,1 king bed,0,"2,155 reviews",Good,7.7,Free cancellation,0,2 km from center,"Manhattan, New York",,$101 taxes and charges,No Discount,US$625
Omni Berkshire Place,2023/3/3,2023/3/8,2023/3/11,0,3,Deluxe King Room,1 king bed,0,516 reviews,Excellent,8.7,FREE cancellation • No prepayment needed,0,1.1 km from center,"Midtown East, New York",4,$243 taxes and charges,No Discount,US$873
Hyatt Place NYC Chelsea,2023/3/3,2023/3/8,2023/3/11,0,3,King Room,1 king bed,Breakfast included,"6,372 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.8 km from center,"Chelsea, New York",4,$113 taxes and charges,No Discount,US$696
M Social Hotel Times Square New York,2023/3/3,2023/3/8,2023/3/11,0,3,Social City View Doubles,2 full beds,0,"5,521 reviews",Very Good,8.4,FREE cancellation • No prepayment needed,0,0.6 km from center,"Manhattan, New York",4,$251 taxes and charges,US$907,US$816
The Time New York,2023/3/3,2023/3/8,2023/3/11,0,3,Petite Full Room,1 full bed,Breakfast included,"1,211 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,0.8 km from center,"Manhattan, New York",4,$204 taxes and charges,No Discount,US$611
"InterContinental New York Barclay Hotel, an IHG Hotel",2023/3/3,2023/3/8,2023/3/11,0,3,Classic Double Room,,0,895 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,1.5 km from center,"Midtown East, New York",5,$302 taxes and charges,No Discount,US$917
CIVILIAN Hotel,2023/3/3,2023/3/8,2023/3/11,0,3,Double Room,1 queen bed,0,"1,163 reviews",Very Good,8.5,Free cancellation,0,0.9 km from center,"Hell's Kitchen, New York",4,$118 taxes and charges,No Discount,US$727
New York Marriott Marquis,2023/3/3,2023/3/8,2023/3/11,0,3,"Renovated Deluxe, Guest room, 1 King, Sofa bed","2 beds (1 king, 1 sofa bed)",0,"1,710 reviews",Very Good,8.2,0,0,1.1 km from center,"Manhattan, New York",5,$289 taxes and charges,No Discount,"US$1,185"
Park Terrace Hotel,2023/3/3,2023/3/8,2023/3/11,0,3,Deluxe High Floor,1 queen bed,0,"2,424 reviews",Excellent,8.7,0,0,1.7 km from center,"Manhattan, New York",4,$151 taxes and charges,No Discount,US$955
Residence Inn by Marriott New York Manhattan/Central Park,2023/3/3,2023/3/8,2023/3/11,0,3,King Studio,"Entire studio • 1 bathroom • 20m²
1 king bed",Breakfast included,"1,286 reviews",Very Good,8.4,0,0,450 m from center,"Manhattan, New York",4,$171 taxes and charges,No Discount,"US$1,050"
SpringHill Suites by Marriott New York Manhattan/Times Square South,2023/3/3,2023/3/8,2023/3/11,0,3,1 Queen Bed,1 queen bed,Breakfast included,"4,096 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.9 km from center,"Hell's Kitchen, New York",4,$107 taxes and charges,No Discount,US$654
Motto by Hilton New York City Chelsea,2023/3/3,2023/3/8,2023/3/11,0,3,King Room with City View,1 king bed,0,"1,169 reviews",Excellent,8.8,FREE cancellation • No prepayment needed,0,2.8 km from center,"Chelsea, New York",5,$215 taxes and charges,No Discount,US$779
33 Seaport Hotel New York,2023/3/3,2023/3/8,2023/3/11,0,3,Superior Double Room,1 queen bed,0,286 reviews,Excellent,8.6,Free cancellation,0,6.9 km from center,"Wall Street - Financial District, New York",5,$141 taxes and charges,No Discount,US$884
Royalton Park Avenue,2023/3/3,2023/3/8,2023/3/11,0,3,Superior Queen Room,1 queen bed,0,960 reviews,Very Good,8.2,FREE cancellation • No prepayment needed,0,2.7 km from center,"NoMad, New York",5,$270 taxes and charges,No Discount,US$825
TownePlace Suites by Marriott New York Manhattan/Chelsea,2023/3/3,2023/3/8,2023/3/11,0,3,King Studio with Kitchenette,"Entire studio • 1 bathroom • 19m²
1 king bed",Breakfast included,"2,265 reviews",Very Good,8.1,0,0,2.5 km from center,"Chelsea, New York",4,$115 taxes and charges,No Discount,US$710
The James New York - NoMad,2023/3/3,2023/3/8,2023/3/11,0,3,Deluxe King Room,1 king bed,0,501 reviews,Very Good,8.1,FREE cancellation • No prepayment needed,0,2.6 km from center,"NoMad, New York",4,$305 taxes and charges,"US$1,117","US$1,061"
The Pearl Hotel,2023/3/3,2023/3/8,2023/3/11,0,3,Deluxe Queen Room,1 queen bed,Breakfast included,950 reviews,Excellent,8.6,FREE cancellation • No prepayment needed,0,0.8 km from center,"Manhattan, New York",4,$260 taxes and charges,"US$1,060",US$954
Moxy NYC Chelsea,2023/3/3,2023/3/8,2023/3/11,0,3,Two Double Beds Room,2 full beds,0,"3,719 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",4,$238 taxes and charges,No Discount,US$843
The James New York - NoMad,2023/3/3,2023/3/8,2023/3/11,0,3,Deluxe King Room,1 king bed,0,501 reviews,Very Good,8.1,FREE cancellation • No prepayment needed,0,2.6 km from center,"NoMad, New York",4,$305 taxes and charges,"US$1,117","US$1,061"
The Cloud One New York-Downtown,2023/3/3,2023/3/8,2023/3/11,0,3,Standard King Room,1 king bed,0,511 reviews,Very Good,8.2,FREE cancellation • No prepayment needed,0,7 km from center,"Wall Street - Financial District, New York",4,$91 taxes and charges,No Discount,US$547
Riu Plaza New York Times Square,2023/3/3,2023/3/8,2023/3/11,0,3,Deluxe King Room,1 king bed,Breakfast included,"6,337 reviews",Very Good,8.4,0,0,1 km from center,"Hell's Kitchen, New York",4,$223 taxes and charges,No Discount,US$763
Hilton Garden Inn West 35th Street,2023/3/3,2023/3/8,2023/3/11,0,3,King Room,1 king bed,0,"2,499 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,2 km from center,"Manhattan, New York",3,$121 taxes and charges,No Discount,US$748
MOXY NYC Times Square,2023/3/3,2023/3/8,2023/3/11,0,3,Queen Room,1 queen bed,Breakfast included,"8,853 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.9 km from center,"Manhattan, New York",4,$229 taxes and charges,No Discount,US$779
NH Collection New York Madison Avenue,2023/3/3,2023/3/8,2023/3/11,0,3,Deluxe Twin Room with View,2 twin beds,0,"1,167 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,2 km from center,"Murray Hill, New York",4,$243 taxes and charges,No Discount,US$867
Times Square EDITION New York,2023/3/3,2023/3/8,2023/3/11,0,3,Queen Room,1 queen bed,0,682 reviews,Very Good,8.5,0,0,1 km from center,"Manhattan, New York",5,$320 taxes and charges,No Discount,"US$1,283"
Courtyard by Marriott New York Manhattan/Central Park,2023/3/3,2023/3/8,2023/3/11,0,3,King or Queen Room with City View,1 queen bed,0,"3,307 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,450 m from center,"Manhattan, New York",4,$161 taxes and charges,No Discount,"US$1,017"
Homewood Suites Midtown Manhattan Times Square South,2023/3/3,2023/3/8,2023/3/11,0,3,Premium King Suite - Non-Smoking,"Entire studio • 1 bathroom • 29m²
1 king bed",Breakfast included,"2,971 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.8 km from center,"Hell's Kitchen, New York",3,$158 taxes and charges,No Discount,"US$1,002"
TownePlace Suites by Marriott New York Manhattan/Chelsea,2023/3/3,2023/3/8,2023/3/11,0,3,King Studio with Kitchenette,"Entire studio • 1 bathroom • 19m²
1 king bed",Breakfast included,"2,265 reviews",Very Good,8.1,0,0,2.5 km from center,"Chelsea, New York",4,$115 taxes and charges,No Discount,US$710
Hyatt Grand Central New York,2023/3/3,2023/3/8,2023/3/11,0,3,Deluxe King Room,1 king bed,0,"1,200 reviews",Good,7.3,0,0,1.9 km from center,"Midtown East, New York",4,$257 taxes and charges,No Discount,US$730
LUMA Hotel - Times Square,2023/3/3,2023/3/8,2023/3/11,0,3,Metro King Room with Roll-In Shower - Disability Access,1 king bed,0,"2,104 reviews",Wonderful,9.0,Free cancellation,0,1.5 km from center,"Manhattan, New York",4,$137 taxes and charges,No Discount,US$860
Grayson Hotel,2023/3/3,2023/3/8,2023/3/11,0,3,King Room,1 king bed,0,48 reviews,Very Good,8.2,0,0,1.8 km from center,"Manhattan, New York",4,$207 taxes and charges,No Discount,US$704
citizenM New York Bowery,2023/3/3,2023/3/8,2023/3/11,0,3,King Room,1 king bed,0,"2,200 reviews",Excellent,8.8,FREE cancellation • No prepayment needed,0,5.4 km from center,"Lower East Side, New York",4,$122 taxes and charges,No Discount,US$757
Hyatt Centric Times Square New York,2023/3/3,2023/3/8,2023/3/11,0,3,King Room with View,1 king bed,0,649 reviews,Very Good,8.4,Free cancellation,0,1.2 km from center,"Manhattan, New York",4,$271 taxes and charges,No Discount,US$965
Dream Downtown,2023/3/3,2023/3/8,2023/3/11,0,3,King Room,1 king bed,0,651 reviews,Good,7.2,FREE cancellation • No prepayment needed,0,3.4 km from center,"Chelsea, New York",4,$256 taxes and charges,No Discount,US$495
Executive Hotel Le Soleil New York,2023/3/3,2023/3/8,2023/3/11,0,3,Executive Queen Suite with Sofa Bed,"Private suite
2 beds (1 sofa bed, 1 queen)",0,"2,462 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,2 km from center,"Manhattan, New York",4,$174 taxes and charges,No Discount,US$717
Hotel Lucerne,2023/3/3,2023/3/8,2023/3/11,0,3,Deluxe Double Room,2 full beds,0,999 reviews,Very Good,8.5,Free cancellation,0,1.7 km from center,"Upper West Side, New York",4,$166 taxes and charges,No Discount,"US$1,057"
Refinery Hotel - New York,2023/3/3,2023/3/8,2023/3/11,0,3,Studio King Room,1 king bed,0,269 reviews,Very Good,8.2,Free cancellation,0,1.8 km from center,"Manhattan, New York",5,$306 taxes and charges,"US$1,177","US$1,059"
TBA Times Square,2023/3/3,2023/3/8,2023/3/11,0,3,Studio - Disability Access,"Entire studio • 1 bathroom • 325m²
1 king bed",0,"8,102 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",3,$97 taxes and charges,No Discount,US$584
Courtyard New York Manhattan/Midtown West,2023/3/3,2023/3/8,2023/3/11,0,3,"Guest room, 2 Queen, City view",2 queen beds,0,"2,297 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,2.1 km from center,"Hudson Yards, New York",4,$149 taxes and charges,No Discount,US$942
Concorde Hotel New York,2023/3/3,2023/3/8,2023/3/11,0,3,City View 1 Queen Bed,1 queen bed,0,"1,264 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,1.3 km from center,"Midtown East, New York",4,$275 taxes and charges,No Discount,"US$1,207"
SIXTY SoHo,2023/3/3,2023/3/8,2023/3/11,0,3,Superior Queen Room,1 queen bed,0,725 reviews,Very Good,8.3,FREE cancellation • No prepayment needed,0,5.2 km from center,"SoHo, New York",5,$322 taxes and charges,"US$1,417","US$1,275"
Hilton Garden Inn Times Square,2023/3/3,2023/3/8,2023/3/11,0,3,King Room,1 king bed,0,"2,188 reviews",Good,7.6,0,0,0.9 km from center,"Manhattan, New York",3,$95 taxes and charges,No Discount,US$575
Hampton Inn Times Square Central,2023/3/3,2023/3/8,2023/3/11,0,3,King Room,1 king bed,Breakfast included,"2,270 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",3,$115 taxes and charges,No Discount,US$707
Hilton New York Times Square,2023/3/3,2023/3/8,2023/3/11,0,3,King Room,1 king bed,0,78 reviews,Good,7.8,0,0,1.4 km from center,"Manhattan, New York",4,$251 taxes and charges,No Discount,US$993
Wingate by Wyndham New York Midtown South/5th Ave,2023/3/3,2023/3/8,2023/3/11,0,3,Queen Room - Non-Smoking,1 queen bed,0,"1,503 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,1.9 km from center,"Manhattan, New York",3,$96 taxes and charges,No Discount,US$579
Courtyard by Marriott New York Manhattan/Central Park,2023/3/3,2023/3/8,2023/3/11,0,3,King or Queen Room with City View,1 queen bed,0,"3,307 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,450 m from center,"Manhattan, New York",4,$161 taxes and charges,No Discount,"US$1,017"
DoubleTree by Hilton New York Times Square South,2023/3/3,2023/3/8,2023/3/11,0,3,King Room,1 king bed,0,"4,389 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,1.8 km from center,"Hell's Kitchen, New York",4,$111 taxes and charges,No Discount,US$683
Dream Downtown,2023/3/3,2023/3/8,2023/3/11,0,3,King Room,1 king bed,0,651 reviews,Good,7.2,FREE cancellation • No prepayment needed,0,3.4 km from center,"Chelsea, New York",4,$256 taxes and charges,No Discount,US$495
